Nível Territorial (Código);Nível Territorial;Unidade de Medida (Código);Unidade de Medida;Valor;Brasil (Código);Brasil;Mês (Código);Mês;Variável (Código);Variável;Geral, grupo, subgrupo, item e subitem (Código);Geral, grupo, subgrupo, item e subitem
1;Brasil;2;%;0,0467;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7265;1106015.Limão
1;Brasil;2;%;0,1678;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7266;1106017.Maçã
1;Brasil;2;%;0,0879;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7267;1106018.Mamão
1;Brasil;2;%;0,0584;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7268;1106019.Manga
1;Brasil;2;%;0,0073;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7269;1106020.Maracujá
1;Brasil;2;%;0,0257;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7270;1106021.Melancia
1;Brasil;2;%;0,0161;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7271;1106022.Melão
1;Brasil;2;%;0,0219;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7272;1106023.Pera
1;Brasil;2;%;0,0339;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7275;1106027.Tangerina
1;Brasil;2;%;0,0763;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7276;1106028.Uva
1;Brasil;2;%;0,0956;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7279;1106039.Laranja - pera
1;Brasil;2;%;0,0106;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7280;1106051.Morango
1;Brasil;2;%;0,0045;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7281;1106084.Goiaba
1;Brasil;2;%;2,8315;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7283;1107.Carnes
1;Brasil;2;%;0,0227;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7285;1107009.Fígado
1;Brasil;2;%;0,3944;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7287;1107018.Carne de porco
1;Brasil;2;%;0,0035;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7288;1107031.Carne de carneiro
1;Brasil;2;%;0,011;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7290;1107081.Cupim
1;Brasil;2;%;0,4595;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7291;1107084.Contrafilé
1;Brasil;2;%;0,0257;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7292;1107085.Filé-mignon
1;Brasil;2;%;0,3212;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7293;1107087.Chã de dentro
1;Brasil;2;%;0,3422;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7294;1107088.Alcatra
1;Brasil;2;%;0,1693;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7295;1107089.Patinho
1;Brasil;2;%;0,0092;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7296;1107090.Lagarto redondo
1;Brasil;2;%;0,074;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12294;1107091.Lagarto comum
1;Brasil;2;%;0,1557;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7298;1107093.Músculo
1;Brasil;2;%;0,1046;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7299;1107094.Pá
1;Brasil;2;%;0,285;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7300;1107095.Acém
1;Brasil;2;%;0,011;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7301;1107096.Peito
1;Brasil;2;%;0,0393;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;101448;1107097.Capa de filé
1;Brasil;2;%;0,359;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7302;1107099.Costela
1;Brasil;2;%;0,044;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47621;1107208.Picanha
1;Brasil;2;%;0,1995;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7303;1108.Pescados
1;Brasil;2;%;7,00E-04;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7305;1108002.Peixe - anchova
1;Brasil;2;%;0,0227;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7306;1108004.Peixe - corvina
1;Brasil;2;%;0,0055;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7310;1108012.Peixe - sardinha
1;Brasil;2;%;0,0251;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7311;1108013.Camarão
1;Brasil;2;%;0,001;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7313;1108019.Peixe - cavala
1;Brasil;2;%;0,0071;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107615;1108029.Peixe - cação
1;Brasil;2;%;0,0176;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107616;1108031.Peixe - merluza
1;Brasil;2;%;0,0016;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7317;1108032.Peixe - serra
1;Brasil;2;%;0,0243;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7320;1108038.Peixe - pescada
1;Brasil;2;%;0,0054;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7323;1108045.Caranguejo
1;Brasil;2;%;0,0011;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12300;1108049.Peixe - castanha
1;Brasil;2;%;0,001;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12301;1108052.Peixe - palombeta
1;Brasil;2;%;0,0168;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12431;1108075.Peixe - salmão
1;Brasil;2;%;0,0481;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12302;1108080.Peixe - tilápia
1;Brasil;2;%;0,0107;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;41129;1108087.Peixe - tambaqui
1;Brasil;2;%;0,0066;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7333;1108088.Peixe - dourada
1;Brasil;2;%;0,0036;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47623;1108092.Peixe - filhote
1;Brasil;2;%;7,00E-04;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47624;1108125.Peixe - aruanã
1;Brasil;2;%;0,6788;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7335;1109.Carnes e peixes industrializados
1;Brasil;2;%;0,0963;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7336;1109002.Presunto
1;Brasil;2;%;0,0469;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12304;1109007.Salsicha
1;Brasil;2;%;0,3399;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7339;1109008.Linguiça
1;Brasil;2;%;0,0517;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7341;1109010.Mortadela
1;Brasil;2;%;0,0095;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12305;1109012.Salame
1;Brasil;2;%;0,0091;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7343;1109023.Bacalhau
1;Brasil;2;%;0,1177;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12379;1109056.Carne-seca e de sol
1;Brasil;2;%;0,0077;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7347;1109058.Carne de porco salgada e defumada
1;Brasil;2;%;1,1652;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7349;1110.Aves e ovos
1;Brasil;2;%;0,3395;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107617;1110009.Frango inteiro
1;Brasil;2;%;0,5934;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107618;1110010.Frango em pedaços
1;Brasil;2;%;0,2323;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7355;1110044.Ovo de galinha
1;Brasil;2;%;1,7908;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7356;1111.Leites e derivados
1;Brasil;2;%;0,761;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12393;1111004.Leite longa vida
1;Brasil;2;%;0,0211;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7358;1111008.Leite condensado
1;Brasil;2;%;0,1979;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7359;1111009.Leite em pó
1;Brasil;2;%;0,5347;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107619;1111011.Queijo
1;Brasil;2;%;0,1495;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12394;1111019.Iogurte e bebidas lácteas
1;Brasil;2;%;0,054;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47627;1111021.Requeijão
1;Brasil;2;%;0,0617;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7367;1111031.Manteiga
1;Brasil;2;%;0,0108;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7368;1111038.Leite fermentado
1;Brasil;2;%;1,5785;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7372;1112.Panificados
1;Brasil;2;%;0,45;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7373;1112003.Biscoito
1;Brasil;2;%;0,7843;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7375;1112015.Pão francês
1;Brasil;2;%;0,0821;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7376;1112017.Pão doce
1;Brasil;2;%;0,0933;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7377;1112018.Pão de forma
1;Brasil;2;%;0,1374;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7378;1112019.Bolo
1;Brasil;2;%;0,0316;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7380;1112025.Pão de queijo
1;Brasil;2;%;0,4739;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7384;1113.Óleos e gorduras
1;Brasil;2;%;0,3136;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7385;1113013.Óleo de soja
1;Brasil;2;%;0,0661;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7386;1113014.Azeite de oliva
1;Brasil;2;%;0,0941;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12395;1113040.Margarina
1;Brasil;2;%;1,6039;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7389;1114.Bebidas e infusões
1;Brasil;2;%;0,1334;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7390;1114001.Suco de frutas
1;Brasil;2;%;0,0132;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47628;1114003.Polpa de fruta (congelada)
1;Brasil;2;%;0,0625;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12396;1114004.Açaí (emulsão)
1;Brasil;2;%;0,2869;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7392;1114022.Café moído
1;Brasil;2;%;0,009;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7393;1114023.Café solúvel
1;Brasil;2;%;0,5126;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107621;1114083.Refrigerante e água mineral
1;Brasil;2;%;0,4024;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7396;1114084.Cerveja
1;Brasil;2;%;0,0373;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7397;1114085.Outras bebidas alcoólicas
1;Brasil;2;%;0,0702;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7399;1114087.Vinho
1;Brasil;2;%;0,0492;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47630;1114090.Suco em pó
1;Brasil;2;%;0,0272;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47631;1114091.Chá mate (erva mate)
1;Brasil;2;%;0,1521;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7401;1115.Enlatados e conservas
1;Brasil;2;%;0,0023;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107702;1115013.Alimento infantil
1;Brasil;2;%;0,0192;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7406;1115016.Palmito em conserva
1;Brasil;2;%;0,0045;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7407;1115017.Pepino em conserva
1;Brasil;2;%;0,0404;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107624;1115039.Sardinha em conserva
1;Brasil;2;%;0,0016;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107625;1115050.Salsicha em conserva
1;Brasil;2;%;0,0016;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7411;1115056.Sopa desidratada
1;Brasil;2;%;0,0328;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7412;1115057.Azeitona
1;Brasil;2;%;0,0267;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107628;1115058.Milho-verde em conserva
1;Brasil;2;%;0,0231;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107630;1115075.Atum em conserva
1;Brasil;2;%;0,3686;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7415;1116.Sal e condimentos
1;Brasil;2;%;0,0025;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7416;1116001.Leite de coco
1;Brasil;2;%;0,1151;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;109463;1116005.Atomatado
1;Brasil;2;%;0,1131;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7418;1116010.Alho
1;Brasil;2;%;0,0031;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12397;1116013.Sal
1;Brasil;2;%;9,00E-04;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7420;1116022.Colorau
1;Brasil;2;%;0,001;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7421;1116023.Caldo de tucupi
1;Brasil;2;%;0,006;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7422;1116026.Fermento
1;Brasil;2;%;0,0461;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7423;1116033.Maionese
1;Brasil;2;%;0,0173;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7424;1116041.Vinagre
1;Brasil;2;%;0,0099;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7425;1116048.Caldo concentrado
1;Brasil;2;%;0,0536;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7428;1116071.Tempero misto
1;Brasil;2;%;6,001;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7432;12.Alimentação fora do domicílio
1;Brasil;2;%;6,001;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7433;1201.Alimentação fora do domicílio
1;Brasil;2;%;3,7481;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7434;1201001.Refeição
1;Brasil;2;%;1,7255;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7435;1201003.Lanche
1;Brasil;2;%;0,1248;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107633;1201007.Refrigerante e água mineral
1;Brasil;2;%;0,0438;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7438;1201009.Cafezinho
1;Brasil;2;%;0,2869;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7440;1201048.Cerveja
1;Brasil;2;%;0,0041;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7443;1201051.Outras bebidas alcoólicas
1;Brasil;2;%;0,0098;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47632;1201052.Vinho
1;Brasil;2;%;0,0043;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7444;1201061.Doces
1;Brasil;2;%;0,0538;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47633;1201088.Sorvete
1;Brasil;2;%;15,5077;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7445;2.Habitação
1;Brasil;2;%;10,051;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7446;21.Encargos e manutenção
1;Brasil;2;%;7,9798;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7447;2101.Aluguel e taxas
1;Brasil;2;%;3,815;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7448;2101001.Aluguel residencial
1;Brasil;2;%;2,3648;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7449;2101002.Condomínio
1;Brasil;2;%;1,7999;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7451;2101004.Taxa de água e esgoto
1;Brasil;2;%;1,3287;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7454;2103.Reparos
1;Brasil;2;%;0,0101;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7455;2103005.Ferragens
1;Brasil;2;%;0,0149;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7456;2103008.Material de eletricidade
1;Brasil;2;%;0,0034;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12433;2103012.Vidro
1;Brasil;2;%;0,261;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7459;2103014.Tinta
1;Brasil;2;%;0,2358;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12398;2103032.Revestimento de piso e parede
1;Brasil;2;%;0,0134;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47634;2103038.Madeira e taco
1;Brasil;2;%;0,024;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107638;2103039.Cimento
1;Brasil;2;%;0,0217;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107639;2103040.Tijolo
1;Brasil;2;%;0,0394;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107640;2103041.Material hidráulico
1;Brasil;2;%;0,6524;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107641;2103042.Mão de obra
1;Brasil;2;%;0,0129;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107642;2103048.Areia
1;Brasil;2;%;0,0398;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12399;2103055.Telha
1;Brasil;2;%;0,7425;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7461;2104.Artigos de limpeza
1;Brasil;2;%;0,0041;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7463;2104003.Saco para lixo
1;Brasil;2;%;0,064;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7464;2104005.Água sanitária
1;Brasil;2;%;0,1539;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7465;2104008.Detergente
1;Brasil;2;%;0,2209;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7466;2104009.Sabão em pó
1;Brasil;2;%;0,0597;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7467;2104012.Desinfetante
1;Brasil;2;%;0,0274;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7470;2104015.Sabão em barra
1;Brasil;2;%;0,0038;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7471;2104016.Esponja de limpeza
1;Brasil;2;%;0,0049;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47635;2104019.Sabão líquido
1;Brasil;2;%;0,0278;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47636;2104020.Limpador multiuso
1;Brasil;2;%;0,0052;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7477;2104041.Papel toalha
1;Brasil;2;%;0,171;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47637;2104085.Amaciante e alvejante
1;Brasil;2;%;5,4567;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7479;22.Combustíveis e energia
1;Brasil;2;%;1,2072;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7480;2201.Combustíveis (domésticos)
1;Brasil;2;%;0,0034;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7481;2201003.Carvão vegetal
1;Brasil;2;%;1,0729;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7482;2201004.Gás de botijão
1;Brasil;2;%;0,131;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7483;2201005.Gás encanado
1;Brasil;2;%;4,2494;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7484;2202.Energia elétrica residencial
1;Brasil;2;%;4,2494;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7485;2202003.Energia elétrica residencial
1;Brasil;2;%;3,7823;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7486;3.Artigos de residência
1;Brasil;2;%;1,6987;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7487;31.Móveis e utensílios
1;Brasil;2;%;1,0244;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7488;3101.Mobiliário
1;Brasil;2;%;0,3369;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7489;3101002.Móvel para sala
1;Brasil;2;%;0,4599;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7490;3101003.Móvel para quarto
1;Brasil;2;%;0,184;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7492;3101015.Móvel para copa e cozinha
1;Brasil;2;%;0,0256;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12401;3101016.Móvel infantil
1;Brasil;2;%;0,0179;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7493;3101017.Colchão
1;Brasil;2;%;0,4765;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7495;3102.Utensílios e enfeites
1;Brasil;2;%;0,0831;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47638;3102001.Artigos de iluminação
1;Brasil;2;%;0,0614;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7497;3102005.Tapete
1;Brasil;2;%;0,0957;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7498;3102006.Cortina
1;Brasil;2;%;0,1579;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12402;3102007.Utensílios de metal
1;Brasil;2;%;0,0487;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12403;3102009.Utensílios de vidro e louça
1;Brasil;2;%;0,0088;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107645;3102010.Utensílios de plástico
1;Brasil;2;%;0,0064;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7508;3102035.Flores naturais
1;Brasil;2;%;0,0145;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47639;3102337.Utensílios para bebê
1;Brasil;2;%;0,1978;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7517;3103.Cama, mesa e banho
1;Brasil;2;%;0,1933;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7518;3103001.Roupa de cama
1;Brasil;2;%;0,0045;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7520;3103003.Roupa de banho
1;Brasil;2;%;1,7559;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7521;32.Aparelhos eletroeletrônicos
1;Brasil;2;%;0,8956;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7522;3201.Eletrodomésticos e equipamentos
1;Brasil;2;%;0,3348;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7523;3201001.Refrigerador
1;Brasil;2;%;0,1132;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12434;3201002.Ar-condicionado
1;Brasil;2;%;0,2519;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7526;3201006.Máquina de lavar roupa
1;Brasil;2;%;0,0152;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7530;3201013.Ventilador
1;Brasil;2;%;0,1732;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7531;3201021.Fogão
1;Brasil;2;%;0,0072;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7539;3201050.Chuveiro elétrico
1;Brasil;2;%;0,8604;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7541;3202.Tv, som e informática
1;Brasil;2;%;0,4853;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7542;3202001.Televisor
1;Brasil;2;%;0,0113;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7543;3202003.Aparelho de som
1;Brasil;2;%;0,0036;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47640;3202008.Videogame (console)
1;Brasil;2;%;0,3602;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47641;3202028.Computador pessoal
1;Brasil;2;%;0,3277;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7548;33.Consertos e manutenção
1;Brasil;2;%;0,3277;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7549;3301.Consertos e manutenção
1;Brasil;2;%;0,0167;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12405;3301002.Conserto de refrigerador
1;Brasil;2;%;0,0023;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107648;3301006.Conserto de televisor
1;Brasil;2;%;0,0048;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;12406;3301015.Conserto de máquina de lavar roupa
1;Brasil;2;%;0,0465;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7555;3301022.Reforma de estofado
1;Brasil;2;%;0,0659;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47642;3301088.Conserto de aparelho celular
1;Brasil;2;%;0,1916;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47643;3301130.Conserto de bicicleta
1;Brasil;2;%;4,3752;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7558;4.Vestuário
1;Brasil;2;%;2,9686;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7559;41.Roupas
1;Brasil;2;%;1,0511;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7560;4101.Roupa masculina
1;Brasil;2;%;0,2857;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7561;4101002.Calça comprida masculina
1;Brasil;2;%;0,0211;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7563;4101005.Agasalho masculino
1;Brasil;2;%;0,171;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47644;4101006.Bermuda/short masculino
1;Brasil;2;%;0,0057;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7565;4101008.Cueca
1;Brasil;2;%;0,5676;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;107649;4101009.Camisa/camiseta masculina
1;Brasil;2;%;1,3164;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7572;4102.Roupa feminina
1;Brasil;2;%;0,3124;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7573;4102002.Calça comprida feminina
1;Brasil;2;%;0,0239;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7574;4102003.Agasalho feminino
1;Brasil;2;%;0,0076;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7575;4102004.Saia
1;Brasil;2;%;0,2836;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7576;4102005.Vestido
1;Brasil;2;%;0,5131;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7577;4102008.Blusa
1;Brasil;2;%;0,1117;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7579;4102010.Lingerie
1;Brasil;2;%;0,064;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;47645;4102013.Bermuda/short feminino
1;Brasil;2;%;0,6011;1;Brasil;202012;dez/20;357;IPCA15 - Peso mensal;7587;4103.Roupa infantil
